id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison,id_date
ORD-014428,C01267,P035,2025-06-27,5,3344.28,en_cours,Meknès,Transfer,L019,,20250627
ORD-014431,C00944,P050,2026-04-22,4,4486.2,livré,Fès,Cash,L013,2026-04-26,20260422
ORD-014437,C01619,P059,2026-03-02,2,11009.59,livré,Tanger,Card,L008,2026-03-03,20260302
ORD-014443,C00672,P004,2025-09-27,1,8048.06,retourné,Marrakech,Card,L012,,20250927
ORD-014445,C00045,P077,2026-01-09,4,10408.17,annulé,Agadir,Card,L019,,20260109
ORD-014448,C02604,P022,2025-05-17,1,42.31,livré,Tanger,Card,L020,2025-05-19,20250517
ORD-014452,C01527,P078,2025-08-09,3,7723.8,annulé,Rabat,Card,L015,,20250809
ORD-014453,C04757,P078,2025-12-28,5,7723.8,annulé,Fès,Transfer,L016,,20251228
ORD-014454,C00341,P084,2025-07-20,3,2837.9,livré,Rabat,Transfer,L014,2025-07-22,20250720
ORD-014456,C04492,P031,2025-11-20,4,6633.11,annulé,Marrakech,Transfer,L013,,20251120
ORD-014458,C02665,P063,2026-01-11,1,268.48,annulé,Marrakech,Cash,L001,,20260111
ORD-014468,C03818,P042,2025-10-09,3,1281.09,en_cours,Meknès,Cash,L011,,20251009
ORD-014472,C04172,P081,2025-09-03,1,6927.1,retourné,Marrakech,Card,L006,,20250903
ORD-014474,C04700,P062,2025-12-14,4,2873.94,OK,Rabat,Card,L014,,20251214
ORD-014479,C00136,P060,2025-08-20,1,14019.98,en_cours,Tanger,Cash,L019,,20250820
ORD-014481,C03743,P035,2025-10-03,2,3344.28,livré,Agadir,Card,L019,2025-10-07,20251003
ORD-014483,C01092,P066,2025-12-31,2,4450.73,livré,Meknès,Cash,L020,2026-01-03,20251231
ORD-014484,C03538,P054,2025-06-19,5,9755.66,livré,Meknès,Transfer,L017,2025-06-22,20250619
ORD-014487,C03597,P086,2025-07-17,2,7894.01,annulé,Meknès,Card,L002,,20250717
ORD-014488,C04748,P019,2025-11-16,2,12958.91,retourné,Agadir,Transfer,L006,,20251116
ORD-014492,C00863,P072,2025-12-13,2,10547.78,annulé,Oujda,Cash,L019,,20251213
ORD-014493,C00078,P087,2025-06-19,4,12786.6,livré,Agadir,Transfer,L020,2025-06-22,20250619
ORD-014494,C01520,P011,2025-10-07,2,14137.04,retourné,Agadir,Card,L019,,20251007
ORD-014499,C03904,P076,2025-08-17,4,8784.09,retourné,Tanger,Cash,L010,,20250817
ORD-014500,C02139,P037,2025-10-09,1,14556.31,en_cours,Marrakech,Transfer,L005,,20251009
ORD-014501,C00663,P049,2025-09-11,4,6994.21,retourné,Casablanca,Card,L017,,20250911
ORD-014502,C02171,P051,2025-08-12,1,11974.15,en_cours,Fès,Cash,L000,,20250812
ORD-014507,C01504,P070,2025-05-17,1,6438.16,retourné,Meknès,Cash,L012,,20250517
ORD-014510,C03113,P029,2026-04-27,1,11138.83,en_cours,Fès,Transfer,L007,,20260427
ORD-014515,C03870,P027,2025-08-14,4,1508.72,retourné,Meknès,Cash,L005,,20250814
ORD-014522,C00632,P052,2026-01-17,1,6434.91,annulé,Agadir,Transfer,L011,,20260117
ORD-014523,C02008,P020,2025-08-27,1,6734.72,annulé,Fès,Transfer,L018,,20250827
ORD-014524,C03125,P096,2026-01-31,5,4433.71,annulé,Rabat,Transfer,L000,,20260131
ORD-014530,C00653,P012,2025-06-07,1,10834.16,annulé,Marrakech,Cash,L000,,20250607
ORD-014532,C00394,P100,2025-10-11,4,957.62,livré,Meknès,Transfer,L015,2025-10-12,20251011
ORD-014534,C03364,P056,2025-08-08,3,12291.32,en_cours,Meknès,Cash,L004,,20250808
ORD-014535,C00033,P046,2025-07-14,2,9193.66,DONE,Marrakech,Cash,L019,,20250714
ORD-014537,C00718,P073,2025-11-30,4,3991.83,annulé,Tanger,Card,L000,,20251130
ORD-014539,C01996,P011,2025-08-02,2,14137.04,annulé,Meknès,Cash,L017,,20250802
ORD-014551,C04577,P064,2025-11-05,5,4968.56,KO,Casablanca,Card,L002,,20251105
ORD-014554,C04260,P086,2025-06-15,4,7894.01,retourné,Rabat,Card,L016,,20250615
ORD-014557,C00097,P054,2025-11-13,1,9755.66,livré,Agadir,Card,L018,2025-11-14,20251113
ORD-014559,C04505,P071,2026-03-22,3,2615.47,en_cours,Rabat,Card,L018,,20260322
ORD-014560,C01873,P045,2025-11-30,3,3745.48,retourné,Casablanca,Cash,L011,,20251130
ORD-014561,C03896,P036,2026-02-19,2,4186.26,livré,Meknès,Cash,L008,2026-02-20,20260219
ORD-014563,C04324,P078,2025-11-01,5,7723.8,en_cours,Marrakech,Cash,L007,,20251101
ORD-014565,C02812,P072,2025-08-06,2,10547.78,retourné,Meknès,Transfer,L001,,20250806
ORD-014569,C01550,P084,2026-01-27,5,2837.9,en_cours,Marrakech,Card,L010,,20260127
ORD-014570,C03959,P082,2025-09-04,5,8273.46,en_cours,Rabat,Transfer,L017,,20250904
ORD-014576,C03644,P061,2025-09-14,4,12765.78,livré,Meknès,Cash,L006,2025-09-16,20250914
ORD-014581,C02799,P036,2025-09-22,5,4186.26,livré,Marrakech,Card,L004,2025-09-25,20250922
ORD-014583,C01757,P094,2026-03-16,5,12494.26,annulé,Meknès,Cash,L007,,20260316
ORD-014584,C03623,P043,2025-06-16,1,376.14,livré,Agadir,Transfer,L005,2025-06-20,20250616
ORD-014590,C04897,P005,2025-07-15,1,696.91,annulé,Meknès,Card,L013,,20250715
ORD-014593,C00765,P090,2025-08-08,2,11889.87,KO,Meknès,Cash,L005,,20250808
ORD-014595,C03926,P032,2026-02-19,2,5544.55,annulé,Oujda,Card,L000,,20260219
ORD-014596,C00926,P083,2026-04-11,2,4485.35,annulé,Fès,Transfer,L004,,20260411
ORD-014597,C03578,P073,2025-05-25,4,3991.83,annulé,Tanger,Card,L003,,20250525
ORD-014603,C03817,P094,2026-04-14,3,12494.26,livré,Agadir,Cash,L008,2026-04-17,20260414
ORD-014611,C02733,P024,2025-12-10,1,862.62,livré,Oujda,Transfer,L000,2025-12-11,20251210
ORD-014613,C00987,P052,2025-12-21,1,6434.91,annulé,Meknès,Card,L003,,20251221
ORD-014618,C00788,P079,2025-07-09,5,11402.26,annulé,Agadir,Cash,L007,,20250709
ORD-014619,C04886,P029,2025-06-21,1,11138.83,retourné,Meknès,Cash,L005,,20250621
ORD-014620,C01246,P041,2025-12-05,2,8703.97,livré,Agadir,Transfer,L008,2025-12-07,20251205
ORD-014623,C01704,P074,2025-12-21,4,10333.28,livré,Meknès,Cash,L003,2025-12-24,20251221
ORD-014625,C03753,P052,2025-09-23,3,6434.91,livré,Meknès,Card,L015,2025-09-25,20250923
ORD-014626,C00805,P021,2026-02-03,2,14989.24,livré,Rabat,Card,L010,2026-02-05,20260203
ORD-014628,C02783,P066,2025-09-26,4,4450.73,retourné,Oujda,Transfer,L020,,20250926
ORD-014635,C04827,P028,2025-08-16,2,8152.84,annulé,Agadir,Card,L015,,20250816
ORD-014636,C04403,P026,2025-06-16,3,3991.56,retourné,Rabat,Cash,L006,,20250616
ORD-014639,C01537,P026,2025-07-21,2,3991.56,retourné,Oujda,Card,L013,,20250721
ORD-014640,C04721,P023,2025-10-06,1,4457.65,retourné,Agadir,Transfer,L003,,20251006
ORD-014650,C04240,P034,2025-09-30,1,13868.06,en_cours,Rabat,Cash,L000,,20250930
ORD-014653,C02307,P003,2025-07-17,4,2340.64,annulé,Rabat,Cash,L000,,20250717
ORD-014658,C01008,P095,2026-01-17,2,10216.02,en_cours,Casablanca,Card,L019,,20260117
ORD-014659,C03495,P082,2025-08-30,3,8273.46,retourné,Fès,Cash,L009,,20250830
ORD-014662,C03618,P024,2025-09-04,3,862.62,retourné,Meknès,Cash,L000,,20250904
ORD-014666,C02434,P023,2025-12-19,1,4457.65,retourné,Agadir,Cash,L020,,20251219
ORD-014667,C04058,P006,2025-08-17,5,5559.01,en_cours,Meknès,Card,L012,,20250817
ORD-014672,C00708,P009,2026-03-11,2,8424.91,annulé,Marrakech,Card,L014,,20260311
ORD-014681,C02872,P081,2025-06-23,2,6927.1,livré,Rabat,Transfer,L010,2025-06-28,20250623
ORD-014689,C03190,P090,2025-11-20,1,11889.87,retourné,Casablanca,Card,L020,,20251120
ORD-014691,C02000,P079,2026-01-14,2,11402.26,annulé,Tanger,Cash,L006,,20260114
ORD-014692,C04441,P055,2025-10-08,2,1724.7,en_cours,Marrakech,Cash,L001,,20251008
ORD-014696,C01891,P072,2026-04-24,4,10547.78,livré,Agadir,Cash,L006,2026-04-27,20260424
ORD-014697,C02893,P026,2025-09-23,5,3991.56,annulé,Rabat,Card,L009,,20250923
ORD-014700,C01627,P039,2025-10-19,4,9966.92,annulé,Tanger,Transfer,L017,,20251019
ORD-014703,C02179,P031,2026-05-08,3,6633.11,en_cours,Fès,Transfer,L010,,20260508
ORD-014709,C00177,P058,2026-04-19,2,1043.66,en_cours,Oujda,Cash,L014,,20260419
ORD-014711,C04482,P015,2026-01-16,2,7919.83,en_cours,Casablanca,Card,L001,,20260116
ORD-014715,C03896,P099,2025-11-10,3,10088.39,DONE,Agadir,Cash,L009,,20251110
ORD-014721,C03547,P055,2025-06-04,3,1724.7,en_cours,Fès,Card,L000,,20250604
ORD-014722,C02149,P047,2025-12-03,3,12599.54,annulé,Fès,Cash,L013,,20251203
ORD-014725,C01150,P033,2025-12-05,4,5311.64,annulé,Marrakech,Transfer,L016,,20251205
ORD-014726,C03490,P046,2025-07-22,1,9193.66,annulé,Oujda,Cash,L014,,20250722
ORD-014731,C00084,P061,2026-03-03,5,12765.78,annulé,Tanger,Transfer,L014,,20260303
ORD-014733,C04461,P021,2026-04-12,3,14989.24,livré,Casablanca,Cash,L017,2026-04-13,20260412
ORD-014736,C04995,P003,2026-03-23,2,2340.64,livré,Rabat,Transfer,L010,2026-03-27,20260323
ORD-014738,C02150,P038,2025-08-28,4,1743.53,en_cours,Tanger,Transfer,L012,,20250828
ORD-014741,C01479,P073,2026-02-15,3,3991.83,annulé,Oujda,Cash,L011,,20260215
ORD-014743,C01939,P002,2025-11-30,5,2990.58,en_cours,Marrakech,Cash,L000,,20251130
ORD-014744,C04819,P018,2025-06-15,4,13236.92,retourné,Oujda,Transfer,L003,,20250615
ORD-014745,C03751,P087,2026-05-04,4,12786.6,retourné,Marrakech,Card,L013,,20260504
ORD-014746,C03528,P055,2025-09-16,4,1724.7,livré,Fès,Card,L002,2025-09-19,20250916
ORD-014748,C03530,P030,2025-07-12,3,12693.09,annulé,Casablanca,Card,L018,,20250712
ORD-014753,C04889,P069,2025-10-12,2,1286.86,retourné,Tanger,Card,L012,,20251012
ORD-014754,C03557,P055,2025-11-15,2,1724.7,retourné,Fès,Transfer,L009,,20251115
ORD-014756,C03611,P068,2025-08-15,2,1720.17,livré,Agadir,Card,L007,2025-08-17,20250815
ORD-014758,C02912,P010,2025-06-26,4,716.27,en_cours,Tanger,Transfer,L005,,20250626
ORD-014764,C00728,P027,2025-06-07,4,1508.72,retourné,Meknès,Card,L007,,20250607
ORD-014766,C04924,P059,2026-03-03,4,11009.59,livré,Casablanca,Card,L007,2026-03-04,20260303
ORD-014770,C01203,P020,2026-02-15,3,6734.72,retourné,Tanger,Cash,L014,,20260215
ORD-014772,C03703,P099,2026-01-18,3,10088.39,annulé,Meknès,Card,L001,,20260118
ORD-014777,C01970,P094,2025-08-15,5,12494.26,livré,Oujda,Card,L000,2025-08-20,20250815
ORD-014780,C03391,P093,2026-03-14,3,4435.51,livré,Rabat,Card,L015,2026-03-17,20260314
ORD-014781,C01813,P018,2025-08-12,5,13236.92,en_cours,Fès,Transfer,L010,,20250812
ORD-014782,C00011,P026,2025-08-30,1,3991.56,annulé,Meknès,Card,L012,,20250830
ORD-014787,C03686,P032,2026-02-03,3,5544.55,en_cours,Tanger,Transfer,L005,,20260203
ORD-014794,C04621,P022,2026-05-08,4,42.31,en_cours,Marrakech,Cash,L012,,20260508
ORD-014798,C01620,P026,2025-11-03,1,3991.56,en_cours,Rabat,Transfer,L019,,20251103
ORD-014804,C01366,P041,2025-11-07,5,8703.97,livré,Agadir,Card,L007,2025-11-08,20251107
ORD-014805,C02854,P069,2026-04-17,5,1286.86,livré,Meknès,Transfer,L010,2026-04-18,20260417
ORD-014806,C02836,P059,2026-05-05,2,11009.59,en_cours,Meknès,Transfer,L020,,20260505
ORD-014807,C03638,P041,2026-02-16,3,8703.97,en_cours,Casablanca,Transfer,L012,,20260216
ORD-014811,C00412,P043,2026-02-10,3,376.14,livré,Marrakech,Card,L016,2026-02-15,20260210
ORD-014816,C02339,P096,2025-08-28,5,4433.71,en_cours,Casablanca,Transfer,L013,,20250828
ORD-014817,C02191,P062,2025-11-16,5,2873.94,annulé,Fès,Cash,L003,,20251116
ORD-014818,C01521,P032,2026-03-15,5,5544.55,annulé,Marrakech,Transfer,L015,,20260315
ORD-014820,C01680,P076,2025-06-21,1,8784.09,livré,Agadir,Cash,L002,2025-06-22,20250621
ORD-014821,C00255,P014,2025-07-22,1,8514.68,livré,Meknès,Card,L004,2025-07-27,20250722
ORD-014822,C02081,P069,2025-06-24,2,1286.86,livré,Agadir,Card,L018,2025-06-28,20250624
ORD-014826,C03554,P046,2025-06-16,3,9193.66,livré,Casablanca,Cash,L011,2025-06-18,20250616
ORD-014828,C01201,P028,2026-05-07,3,8152.84,retourné,Agadir,Transfer,L019,,20260507
ORD-014829,C03363,P011,2025-08-15,2,14137.04,annulé,Agadir,Cash,L001,,20250815
ORD-014839,C00605,P079,2025-12-16,1,11402.26,annulé,Meknès,Cash,L013,,20251216
ORD-014845,C04926,P054,2025-10-30,5,9755.66,annulé,Casablanca,Transfer,L011,,20251030
ORD-014847,C00527,P022,2025-08-27,4,42.31,livré,Rabat,Card,L011,2025-08-30,20250827
ORD-014854,C03008,P097,2025-06-15,2,12372.1,annulé,Oujda,Card,L003,,20250615
ORD-014855,C01532,P093,2026-02-24,1,4435.51,retourné,Casablanca,Cash,L016,,20260224
ORD-014864,C04134,P001,2026-01-16,3,2101.67,en_cours,Tanger,Card,L001,,20260116
ORD-014866,C01864,P018,2026-01-31,1,13236.92,annulé,Meknès,Card,L018,,20260131
ORD-014867,C00612,P062,2025-07-09,4,2873.94,livré,Tanger,Card,L014,2025-07-13,20250709
ORD-014868,C04775,P079,2026-03-30,2,11402.26,livré,Marrakech,Card,L015,2026-04-04,20260330
ORD-014869,C04337,P006,2026-04-12,1,5559.01,livré,Fès,Transfer,L018,2026-04-17,20260412
ORD-014876,C04493,P073,2026-02-04,2,3991.83,retourné,Rabat,Card,L015,,20260204
ORD-014878,C03498,P090,2025-12-11,3,11889.87,annulé,Meknès,Cash,L016,,20251211
ORD-014888,C01621,P075,2026-01-06,2,3441.58,retourné,Agadir,Card,L020,,20260106
ORD-014891,C02560,P043,2025-11-25,5,376.14,livré,Rabat,Cash,L007,2025-11-28,20251125
ORD-014900,C00839,P087,2025-06-08,1,12786.6,en_cours,Fès,Card,L013,,20250608
ORD-014902,C04853,P077,2026-02-13,5,10408.17,en_cours,Meknès,Cash,L017,,20260213
ORD-014903,C03353,P014,2025-11-22,2,8514.68,en_cours,Casablanca,Card,L001,,20251122
ORD-014904,C01755,P068,2025-06-28,1,1720.17,retourné,Agadir,Card,L014,,20250628
ORD-014906,C01628,P023,2026-03-12,5,4457.65,livré,Meknès,Card,L005,2026-03-16,20260312
ORD-014910,C03570,P043,2025-05-31,1,376.14,retourné,Meknès,Card,L016,,20250531
ORD-014920,C01484,P087,2025-08-03,3,12786.6,livré,Oujda,Cash,L013,2025-08-06,20250803
ORD-014922,C03731,P028,2025-09-27,1,8152.84,livré,Rabat,Card,L000,2025-10-02,20250927
ORD-014925,C00650,P094,2025-09-07,2,12494.26,livré,Meknès,Transfer,L020,2025-09-12,20250907
ORD-014929,C01528,P024,2026-02-01,3,862.62,en_cours,Agadir,Cash,L001,,20260201
ORD-014935,C04402,P014,2026-03-20,5,8514.68,annulé,Fès,Transfer,L012,,20260320
ORD-014937,C03112,P003,2025-11-23,3,2340.64,livré,Marrakech,Transfer,L011,2025-11-27,20251123
ORD-014951,C00017,P074,2026-04-29,1,10333.28,en_cours,Marrakech,Card,L015,,20260429
ORD-014953,C02194,P037,2025-12-30,3,14556.31,livré,Rabat,Transfer,L017,2026-01-04,20251230
ORD-014957,C02212,P100,2025-06-21,2,957.62,annulé,Oujda,Cash,L007,,20250621
ORD-014962,C01239,P038,2025-07-10,3,1743.53,livré,Meknès,Transfer,L007,2025-07-15,20250710
ORD-014970,C00156,P069,2026-02-26,5,1286.86,livré,Meknès,Card,L001,2026-02-28,20260226
ORD-014975,C04486,P053,2026-01-13,3,4181.07,retourné,Marrakech,Card,L012,,20260113
ORD-014977,C03048,P083,2026-04-12,3,4485.35,annulé,Agadir,Card,L001,,20260412
ORD-014980,C02648,P035,2026-03-11,4,3344.28,livré,Tanger,Transfer,L006,2026-03-15,20260311
ORD-014981,C04673,P051,2025-08-26,3,11974.15,livré,Oujda,Transfer,L006,2025-08-31,20250826
ORD-014985,C00201,P026,2025-08-11,3,3991.56,en_cours,Tanger,Card,L006,,20250811
ORD-014987,C02144,P068,2026-05-05,4,1720.17,retourné,Fès,Transfer,L008,,20260505
ORD-014988,C00527,P082,2025-09-25,2,8273.46,en_cours,Meknès,Card,L010,,20250925
ORD-014989,C04339,P018,2026-04-19,4,13236.92,en_cours,Rabat,Transfer,L001,,20260419
ORD-014994,C04942,P009,2026-01-23,4,8424.91,retourné,Fès,Transfer,L006,,20260123
ORD-014996,C00880,P015,2026-05-02,5,7919.83,DONE,Oujda,Cash,L018,,20260502
ORD-014997,C00913,P058,2025-09-30,3,1043.66,en_cours,Fès,Card,L012,,20250930
ORD-015005,C02264,P071,2025-07-19,3,2615.47,annulé,Tanger,Transfer,L012,,20250719
ORD-015007,C03458,P077,2025-12-01,2,10408.17,livré,Tanger,Cash,L000,2025-12-02,20251201
ORD-015010,C03204,P098,2025-10-24,5,14699.33,livré,Tanger,Transfer,L000,2025-10-29,20251024
ORD-015011,C03785,P023,2025-11-01,5,4457.65,annulé,Casablanca,Transfer,L000,,20251101
ORD-015017,C03378,P052,2025-12-09,2,6434.91,livré,Fès,Transfer,L015,2025-12-11,20251209
ORD-015019,C02533,P088,2025-07-04,4,4317.81,livré,Agadir,Card,L003,2025-07-07,20250704
ORD-015021,C02712,P048,2025-11-02,1,13396.47,en_cours,Meknès,Transfer,L011,,20251102
ORD-015027,C01073,P061,2025-08-13,4,12765.78,retourné,Rabat,Cash,L007,,20250813
ORD-015029,C03531,P074,2025-09-12,2,10333.28,en_cours,Fès,Card,L010,,20250912
ORD-015033,C00744,P046,2025-08-04,5,9193.66,livré,Marrakech,Transfer,L017,2025-08-06,20250804
ORD-015034,C04265,P023,2026-02-20,5,4457.65,DONE,Marrakech,Transfer,L007,,20260220
ORD-015035,C02938,P027,2026-05-08,1,1508.72,en_cours,Rabat,Card,L012,,20260508
ORD-015036,C00565,P068,2025-08-22,2,1720.17,en_cours,Tanger,Card,L020,,20250822
ORD-015042,C04578,P047,2025-07-27,1,12599.54,annulé,Casablanca,Card,L001,,20250727
ORD-015043,C00715,P074,2025-11-10,2,10333.28,retourné,Tanger,Card,L007,,20251110
ORD-015046,C03743,P081,2025-11-11,3,6927.1,livré,Meknès,Cash,L006,2025-11-16,20251111
ORD-015047,C03594,P067,2026-02-14,5,13028.23,retourné,Rabat,Card,L012,,20260214
ORD-015051,C03278,P088,2026-03-19,4,4317.81,en_cours,Marrakech,Cash,L010,,20260319
ORD-015052,C02251,P048,2025-06-05,4,13396.47,livré,Casablanca,Cash,L009,2025-06-08,20250605
ORD-015053,C03436,P040,2026-02-19,5,1918.04,en_cours,Rabat,Transfer,L019,,20260219
ORD-015058,C01269,P096,2025-09-21,4,4433.71,livré,Meknès,Transfer,L015,2025-09-23,20250921
ORD-015062,C04907,P012,2025-09-11,4,10834.16,retourné,Rabat,Transfer,L017,,20250911
ORD-015063,C00328,P022,2026-01-18,4,42.31,annulé,Rabat,Card,L019,,20260118
ORD-015072,C03577,P042,2025-12-28,4,1281.09,livré,Rabat,Transfer,L017,2026-01-01,20251228
ORD-015073,C03304,P064,2026-01-14,4,4968.56,en_cours,Rabat,Card,L008,,20260114
ORD-015077,C04729,P003,2026-01-10,2,2340.64,annulé,Rabat,Card,L000,,20260110
ORD-015080,C04862,P073,2025-10-11,2,3991.83,annulé,Agadir,Card,L015,,20251011
ORD-015084,C00508,P082,2026-03-03,1,8273.46,annulé,Agadir,Transfer,L010,,20260303
ORD-015087,C01502,P010,2025-10-18,2,716.27,OK,Oujda,Transfer,L017,,20251018
ORD-015088,C02368,P072,2026-02-17,3,10547.78,annulé,Agadir,Cash,L008,,20260217
ORD-015089,C00157,P039,2025-06-07,1,9966.92,annulé,Rabat,Transfer,L007,,20250607
ORD-015104,C02621,P004,2025-09-11,5,8048.06,en_cours,Casablanca,Cash,L005,,20250911
ORD-015105,C00150,P079,2025-07-31,1,11402.26,en_cours,Oujda,Transfer,L013,,20250731
ORD-015107,C04636,P003,2026-03-04,2,2340.64,livré,Marrakech,Card,L008,2026-03-05,20260304
ORD-015112,C02164,P063,2025-08-31,5,268.48,OK,Casablanca,Cash,L011,,20250831
ORD-015117,C03935,P054,2025-09-25,5,9755.66,livré,Casablanca,Card,L018,2025-09-27,20250925
ORD-015118,C02102,P093,2025-08-02,1,4435.51,livré,Rabat,Transfer,L006,2025-08-05,20250802
ORD-015122,C04732,P051,2025-09-04,1,11974.15,annulé,Rabat,Card,L003,,20250904
ORD-015125,C00280,P029,2025-11-11,5,11138.83,en_cours,Casablanca,Cash,L016,,20251111
ORD-015128,C04569,P067,2025-09-09,1,13028.23,retourné,Fès,Transfer,L003,,20250909
ORD-015129,C02636,P084,2025-10-06,2,2837.9,en_cours,Oujda,Transfer,L001,,20251006
ORD-015132,C00996,P038,2025-10-25,3,1743.53,en_cours,Rabat,Cash,L006,,20251025
ORD-015134,C01055,P087,2025-12-28,4,12786.6,annulé,Tanger,Transfer,L002,,20251228
ORD-015136,C02751,P080,2025-05-16,4,9454.03,retourné,Marrakech,Transfer,L007,,20250516
ORD-015142,C01216,P052,2026-02-11,2,6434.91,en_cours,Rabat,Transfer,L020,,20260211
ORD-015143,C00885,P056,2025-11-10,4,12291.32,en_cours,Tanger,Cash,L020,,20251110
ORD-015144,C01547,P023,2026-04-26,5,4457.65,annulé,Marrakech,Transfer,L016,,20260426
ORD-015147,C00450,P001,2025-12-21,4,2101.67,livré,Rabat,Card,L019,2025-12-25,20251221
ORD-015156,C04742,P050,2025-05-12,4,4486.2,KO,Tanger,Card,L014,,20250512
ORD-015159,C00079,P096,2026-04-24,1,4433.71,livré,Tanger,Transfer,L001,2026-04-27,20260424
ORD-015162,C00991,P087,2026-03-17,1,12786.6,livré,Fès,Transfer,L010,2026-03-21,20260317
ORD-015163,C04877,P009,2026-05-05,2,8424.91,retourné,Marrakech,Transfer,L020,,20260505
ORD-015169,C04833,P012,2025-10-20,1,10834.16,livré,Casablanca,Cash,L017,2025-10-21,20251020
ORD-015175,C04940,P046,2026-03-01,4,9193.66,livré,Meknès,Cash,L007,2026-03-05,20260301
ORD-015178,C04172,P070,2025-11-03,5,6438.16,annulé,Casablanca,Transfer,L011,,20251103
ORD-015179,C04799,P034,2025-06-28,1,13868.06,retourné,Tanger,Transfer,L019,,20250628
ORD-015182,C03526,P092,2026-01-17,1,3758.97,livré,Tanger,Cash,L002,2026-01-18,20260117
ORD-015191,C04218,P024,2025-06-25,2,862.62,en_cours,Marrakech,Transfer,L004,,20250625
ORD-015196,C01647,P079,2025-12-25,4,11402.26,en_cours,Fès,Transfer,L008,,20251225
ORD-015202,C00548,P005,2026-02-08,4,696.91,en_cours,Tanger,Card,L009,,20260208
ORD-015203,C01808,P067,2026-01-08,4,13028.23,livré,Rabat,Cash,L001,2026-01-12,20260108
ORD-015204,C01294,P024,2026-02-07,1,862.62,livré,Oujda,Card,L005,2026-02-09,20260207
ORD-015208,C02681,P033,2026-02-27,1,5311.64,retourné,Marrakech,Card,L009,,20260227
ORD-015211,C03823,P064,2025-12-28,5,4968.56,en_cours,Casablanca,Transfer,L016,,20251228
ORD-015213,C02887,P081,2025-07-16,1,6927.1,retourné,Oujda,Cash,L000,,20250716
ORD-015215,C02710,P088,2025-09-17,3,4317.81,livré,Oujda,Transfer,L019,2025-09-22,20250917
ORD-015216,C01999,P047,2026-04-16,2,12599.54,retourné,Marrakech,Card,L020,,20260416
ORD-015217,C03256,P046,2025-12-05,3,9193.66,en_cours,Rabat,Cash,L002,,20251205
ORD-015219,C01717,P034,2026-04-19,4,13868.06,annulé,Marrakech,Card,L001,,20260419
ORD-015224,C02366,P090,2026-02-10,2,11889.87,annulé,Agadir,Card,L018,,20260210
ORD-015225,C04728,P003,2026-04-21,5,2340.64,en_cours,Fès,Transfer,L001,,20260421
ORD-015227,C00173,P043,2025-10-15,1,376.14,annulé,Fès,Cash,L007,,20251015
ORD-015229,C04677,P068,2025-08-27,2,1720.17,livré,Fès,Transfer,L008,2025-08-28,20250827
ORD-015232,C04865,P088,2026-04-22,3,4317.81,livré,Tanger,Cash,L005,2026-04-24,20260422
ORD-015234,C01741,P060,2025-07-04,4,14019.98,en_cours,Agadir,Transfer,L012,,20250704
ORD-015235,C02277,P055,2025-10-18,3,1724.7,retourné,Fès,Card,L002,,20251018
ORD-015237,C00028,P085,2025-11-06,5,12173.02,livré,Meknès,Transfer,L007,2025-11-09,20251106
ORD-015238,C03122,P063,2025-10-17,5,268.48,retourné,Casablanca,Card,L011,,20251017
ORD-015241,C02196,P078,2025-08-28,4,7723.8,en_cours,Fès,Cash,L014,,20250828
ORD-015244,C01034,P051,2025-09-03,2,11974.15,retourné,Oujda,Card,L017,,20250903
ORD-015246,C02015,P022,2025-11-17,2,42.31,annulé,Tanger,Cash,L014,,20251117
ORD-015250,C01915,P040,2026-04-21,3,1918.04,livré,Rabat,Transfer,L018,2026-04-23,20260421
ORD-015253,C01679,P039,2025-12-27,4,9966.92,retourné,Meknès,Card,L005,,20251227
ORD-015257,C03165,P010,2025-11-28,4,716.27,annulé,Marrakech,Cash,L015,,20251128
ORD-015258,C02631,P023,2025-11-08,1,4457.65,retourné,Oujda,Cash,L001,,20251108
ORD-015259,C02681,P096,2025-05-15,4,4433.71,annulé,Marrakech,Transfer,L000,,20250515
ORD-015261,C04408,P086,2025-09-10,5,7894.01,retourné,Fès,Cash,L002,,20250910
