id_commande,id_date,id_client,sk_produit,id_region,id_livreur,quantite,prix_unitaire,montant_ttc,statut
ORD-007101,20250825,C01707,14,2,L019,4,8514.68,34058.72,annulé
ORD-007102,20250610,C04863,98,1,L002,2,14699.33,29398.66,en_cours
ORD-007103,20260324,C01185,14,7,L002,5,8514.68,42573.4,en_cours
ORD-007104,20250524,C04680,75,2,L006,3,3441.58,10324.74,livré
ORD-007105,20260402,C03144,56,5,L013,1,12291.32,12291.32,annulé
ORD-007107,20250827,C03957,81,2,L011,1,6927.1,6927.1,livré
ORD-007108,20250615,C02512,47,0,L004,2,12599.54,25199.08,annulé
ORD-007109,20250601,C03827,92,3,L005,2,3758.97,7517.94,livré
ORD-007110,20260211,C04753,33,4,L004,2,5311.64,10623.28,en_cours
ORD-007111,20260326,C01648,71,6,L014,5,2615.47,13077.349999999999,livré
ORD-007112,20251031,C04605,31,2,L018,3,6633.11,19899.329999999998,livré
ORD-007113,20251213,C04864,77,1,L008,5,10408.17,52040.85,en_cours
ORD-007114,20250818,C02761,66,2,-1,2,4450.73,8901.46,livré
ORD-007115,20260223,C04667,86,6,L017,1,7894.01,7894.01,retourné
ORD-007116,20260311,C04791,80,2,L013,4,9454.03,37816.12,retourné
ORD-007117,20250723,C01137,14,2,L001,3,8514.68,25544.04,livré
ORD-007118,20250908,C01095,40,6,L010,5,1918.04,9590.2,en_cours
ORD-007119,20250921,C03852,13,5,L002,2,5614.97,11229.94,en_cours
ORD-007120,20260217,C04414,16,6,L004,3,1823.85,5471.549999999999,livré
ORD-007121,20250630,C01679,36,5,L005,5,4186.26,20931.300000000003,en_cours
ORD-007122,20250915,C00344,46,1,L001,1,9193.66,9193.66,livré
ORD-007123,20251117,C02016,86,7,L016,5,7894.01,39470.05,livré
ORD-007124,20260103,C01098,93,4,L020,3,4435.51,13306.53,en_cours
ORD-007125,20251108,C04168,88,6,L011,4,4317.81,17271.24,en_cours
ORD-007126,20250821,C03564,90,2,L008,1,11889.87,11889.87,en_cours
ORD-007127,20251011,C02984,14,3,L016,5,8514.68,42573.4,livré
ORD-007128,20250604,C02811,55,4,L005,1,1724.7,1724.7,livré
ORD-007129,20251027,C00028,82,1,L013,4,8273.46,33093.84,en_cours
ORD-007130,20251231,C02551,11,1,L013,5,14137.04,70685.20000000001,en_cours
ORD-007132,20250922,C01949,75,0,L011,3,3441.58,10324.74,en_cours
ORD-007133,20260414,C00514,93,7,L014,5,4435.51,22177.550000000003,annulé
ORD-007134,20260205,C01666,38,0,L014,5,1743.53,8717.65,annulé
ORD-007135,20260124,C04911,72,0,L020,1,10547.78,10547.78,en_cours
ORD-007136,20251112,C02756,44,2,L008,3,6000.8,18002.4,retourné
ORD-007137,20260223,C01258,93,1,L017,3,4435.51,13306.53,en_cours
ORD-007138,20251126,C03997,61,3,L020,2,12765.78,25531.56,livré
ORD-007139,20251225,C01195,39,5,-1,2,9966.92,19933.84,livré
ORD-007140,20260221,C00978,60,7,L005,1,14019.98,14019.98,retourné
ORD-007141,20251212,C03972,54,4,L018,2,9755.66,19511.32,annulé
ORD-007142,20251031,C04585,18,3,L001,3,13236.92,39710.76,retourné
ORD-007143,20250813,C03245,60,2,L016,4,14019.98,56079.92,en_cours
ORD-007144,20250901,C01548,46,5,L013,5,9193.66,45968.3,retourné
ORD-007145,20251013,C03733,36,4,L019,4,4186.26,16745.04,annulé
ORD-007146,20250607,C02465,53,4,L002,1,4181.07,4181.07,en_cours
ORD-007147,20260507,C03230,72,2,L002,1,10547.78,10547.78,livré
ORD-007148,20250610,C02028,83,4,L012,4,4485.35,17941.4,annulé
ORD-007149,20250531,C04914,67,7,L019,3,13028.23,39084.69,livré
ORD-007151,20251124,C04850,76,4,L011,1,8784.09,8784.09,retourné
ORD-007152,20260519,C03022,43,4,L012,3,376.14,1128.42,en_cours
ORD-007153,20250824,C03720,64,6,L014,5,4968.56,24842.800000000003,annulé
ORD-007154,20250701,C02996,75,7,-1,1,3441.58,3441.58,livré
ORD-007155,20251228,C00630,54,0,-1,1,9755.66,9755.66,livré
ORD-007156,20251219,C02676,3,2,-1,2,2340.64,4681.28,en_cours
ORD-007157,20260331,C03377,8,1,L012,4,13697.91,54791.64,en_cours
ORD-007158,20250704,C01747,60,6,L010,4,14019.98,56079.92,livré
ORD-007159,20260318,C02807,96,4,L020,5,4433.71,22168.55,en_cours
ORD-007160,20251007,C01805,96,3,L015,1,4433.71,4433.71,retourné
ORD-007161,20260513,C03019,86,5,L016,4,7894.01,31576.04,livré
ORD-007162,20260513,C01427,1,5,L017,2,2101.67,4203.34,livré
ORD-007163,20250716,C04908,20,7,-1,5,6734.72,33673.6,en_cours
ORD-007164,20250714,C00808,27,6,L010,2,1508.72,3017.44,livré
ORD-007165,20251104,C03469,45,0,L020,5,3745.48,18727.4,livré
ORD-007166,20251115,C02560,7,1,L001,4,9603.6,38414.4,retourné
ORD-007167,20260420,C02682,73,4,L016,5,3991.83,19959.15,livré
ORD-007168,20250825,C01597,6,0,L013,3,5559.01,16677.03,retourné
ORD-007169,20250717,C01603,50,0,L012,2,4486.2,8972.4,livré
ORD-007170,20260325,C02723,4,1,L004,2,8048.06,16096.12,annulé
ORD-007171,20250524,C04184,1,6,L015,1,2101.67,2101.67,livré
ORD-007173,20260224,C04160,28,3,L009,3,8152.84,24458.52,retourné
ORD-007174,20260321,C04637,28,3,-1,3,8152.84,24458.52,retourné
ORD-007175,20260313,C03457,87,0,L015,3,12786.6,38359.8,retourné
ORD-007176,20250925,C01841,21,2,L005,2,14989.24,29978.48,retourné
ORD-007177,20250908,C01554,2,0,L006,5,2990.58,14952.9,livré
ORD-007178,20250628,C00116,12,4,L018,2,10834.16,21668.32,retourné
ORD-007180,20250911,C01153,73,0,-1,5,3991.83,19959.15,annulé
ORD-007181,20260130,C03300,35,5,L007,4,3344.28,13377.12,retourné
ORD-007182,20250921,C04356,15,7,L011,2,7919.83,15839.66,livré
ORD-007183,20251120,C03172,6,6,L014,3,5559.01,16677.03,en_cours
ORD-007184,20250922,C02531,27,3,L011,1,1508.72,1508.72,livré
ORD-007185,20260206,C00563,75,0,L006,3,3441.58,10324.74,annulé
ORD-007186,20250623,C04685,72,0,L002,4,10547.78,42191.12,annulé
ORD-007187,20251113,C02171,32,1,L015,5,5544.55,27722.75,retourné
ORD-007188,20251116,C04435,4,4,L004,3,8048.06,24144.18,en_cours
ORD-007191,20260302,C03347,40,3,L016,5,1918.04,9590.2,en_cours
ORD-007192,20250823,C04992,97,4,L016,3,12372.1,37116.3,en_cours
ORD-007193,20250523,C00782,51,4,L018,3,11974.15,35922.45,livré
ORD-007194,20260508,C03693,37,1,-1,5,14556.31,72781.55,retourné
ORD-007195,20250818,C03948,99,2,L008,4,10088.39,40353.56,livré
ORD-007196,20260502,C03911,30,0,L002,1,12693.09,12693.09,en_cours
ORD-007198,20250714,C00680,28,2,-1,5,8152.84,40764.2,livré
ORD-007199,20250814,C04707,53,5,L006,1,4181.07,4181.07,en_cours
ORD-007200,20250928,C02325,30,2,L004,2,12693.09,25386.18,livré
ORD-007201,20260419,C03865,36,1,L018,5,4186.26,20931.300000000003,retourné
ORD-007203,20260123,C01206,61,3,L018,1,12765.78,12765.78,en_cours
ORD-007204,20251220,C01624,83,3,L015,2,4485.35,8970.7,livré
ORD-007205,20250910,C03258,55,7,L015,5,1724.7,8623.5,en_cours
ORD-007206,20251112,C02450,100,4,L006,1,957.62,957.62,livré
ORD-007207,20260220,C00188,84,3,-1,5,2837.9,14189.5,annulé
ORD-007208,20260223,C01867,40,5,L020,1,1918.04,1918.04,livré
ORD-007209,20260223,C04840,86,7,L008,1,7894.01,7894.01,en_cours
ORD-007210,20250921,C00836,70,0,L014,1,6438.16,6438.16,en_cours
ORD-007211,20250625,C04984,19,3,L001,3,12958.91,38876.729999999996,en_cours
ORD-007212,20250829,C02885,65,6,L002,1,8042.6,8042.6,retourné
ORD-007214,20251025,C00709,20,3,L019,1,6734.72,6734.72,livré
ORD-007215,20260219,C04773,65,5,L014,1,8042.6,8042.6,annulé
ORD-007216,20260406,C02649,6,0,L015,4,5559.01,22236.04,retourné
ORD-007217,20250917,C02392,58,1,-1,3,1043.66,3130.9800000000005,annulé
ORD-007218,20250630,C00768,93,2,L004,1,4435.51,4435.51,en_cours
ORD-007220,20251225,C03905,84,1,-1,5,2837.9,14189.5,retourné
ORD-007221,20251123,C00002,2,7,L002,4,2990.58,11962.32,retourné
ORD-007222,20250606,C03610,95,1,L003,2,10216.02,20432.04,livré
ORD-007223,20250528,C03556,64,4,L006,1,4968.56,4968.56,livré
ORD-007224,20250908,C04681,93,1,L012,2,4435.51,8871.02,annulé
ORD-007225,20260423,C04973,1,1,L005,2,2101.67,4203.34,en_cours
ORD-007226,20260124,C02676,76,4,L001,4,8784.09,35136.36,en_cours
ORD-007227,20250613,C03912,88,6,L003,1,4317.81,4317.81,annulé
ORD-007228,20260501,C03404,76,5,L013,1,8784.09,8784.09,annulé
ORD-007229,20260106,C02541,95,4,L003,4,10216.02,40864.08,annulé
ORD-007230,20260421,C03953,7,7,L003,5,9603.6,48018.0,retourné
ORD-007231,20260411,C02881,83,2,L014,2,4485.35,8970.7,livré
ORD-007232,20250811,C00840,1,2,L008,1,2101.67,2101.67,livré
ORD-007233,20260318,C02864,50,1,L014,2,4486.2,8972.4,annulé
ORD-007234,20260504,C04833,69,3,L011,4,1286.86,5147.44,annulé
ORD-007235,20251228,C01146,28,2,L012,4,8152.84,32611.36,retourné
ORD-007236,20251026,C03459,45,7,L007,1,3745.48,3745.48,en_cours
ORD-007237,20260319,C00942,73,6,L014,5,3991.83,19959.15,annulé
ORD-007238,20260121,C01273,83,2,L001,2,4485.35,8970.7,annulé
ORD-007240,20260328,C02075,90,2,L012,4,11889.87,47559.48,en_cours
ORD-007241,20251229,C00039,70,3,L014,2,6438.16,12876.32,retourné
ORD-007242,20251117,C03380,67,5,L015,3,13028.23,39084.69,livré
ORD-007243,20251122,C02666,99,1,L006,2,10088.39,20176.78,livré
ORD-007244,20250914,C04249,43,5,-1,5,376.14,1880.6999999999998,retourné
ORD-007245,20260209,C00469,94,4,L016,4,12494.26,49977.04,livré
ORD-007246,20260122,C01313,18,1,L001,3,13236.92,39710.76,annulé
ORD-007247,20250619,C02463,22,2,L012,5,42.31,211.55,retourné
ORD-007248,20260112,C01375,98,5,L003,2,14699.33,29398.66,en_cours
ORD-007249,20250910,C03046,7,7,L013,4,9603.6,38414.4,en_cours
ORD-007250,20251215,C03198,100,7,L013,5,957.62,4788.1,livré
ORD-007251,20251222,C00320,92,4,-1,2,3758.97,7517.94,annulé
ORD-007252,20251214,C01131,28,2,L018,5,8152.84,40764.2,livré
ORD-007253,20260320,C03419,22,2,L012,3,42.31,126.93,en_cours
ORD-007254,20260326,C04694,64,5,L006,3,4968.56,14905.68,livré
ORD-007255,20250726,C01694,77,7,L019,2,10408.17,20816.34,livré
ORD-007256,20250530,C04684,45,0,L009,3,3745.48,11236.44,annulé
ORD-007257,20260413,C00639,4,2,L001,3,8048.06,24144.18,annulé
ORD-007258,20250912,C02466,62,0,L020,1,2873.94,2873.94,annulé
ORD-007259,20251005,C02038,95,3,-1,4,10216.02,40864.08,annulé
ORD-007260,20260220,C01936,56,2,L020,5,12291.32,61456.6,livré
ORD-007261,20250802,C02854,37,2,L007,2,14556.31,29112.62,en_cours
ORD-007262,20260103,C01361,93,1,L004,4,4435.51,17742.04,retourné
ORD-007263,20260206,C04828,65,4,L010,4,8042.6,32170.4,annulé
ORD-007264,20251015,C03550,38,2,L012,3,1743.53,5230.59,en_cours
ORD-007265,20260429,C03993,84,0,L016,2,2837.9,5675.8,annulé
ORD-007266,20260223,C03952,5,5,L019,4,696.91,2787.64,en_cours
ORD-007267,20260104,C03312,84,4,L006,1,2837.9,2837.9,annulé
ORD-007268,20260316,C00821,90,3,L015,5,11889.87,59449.350000000006,annulé
ORD-007269,20260425,C04100,64,6,L017,5,4968.56,24842.800000000003,livré
ORD-007270,20250820,C04377,7,1,L001,5,9603.6,48018.0,annulé
ORD-007271,20260407,C00666,41,0,L017,1,8703.97,8703.97,livré
ORD-007272,20251228,C03440,7,4,L012,5,9603.6,48018.0,livré
ORD-007273,20251001,C02642,45,2,L006,2,3745.48,7490.96,livré
ORD-007274,20260508,C02557,95,5,L015,1,10216.02,10216.02,annulé
ORD-007276,20251211,C02392,19,1,L001,1,12958.91,12958.91,retourné
ORD-007277,20260426,C03269,62,5,L014,1,2873.94,2873.94,en_cours
ORD-007278,20251101,C00663,72,0,L009,1,10547.78,10547.78,annulé
ORD-007279,20250722,C01959,45,6,-1,3,3745.48,11236.44,livré
ORD-007280,20260217,C01207,80,5,L005,2,9454.03,18908.06,retourné
ORD-007281,20260420,C02372,30,4,-1,2,12693.09,25386.18,annulé
ORD-007282,20260216,C03593,63,2,L016,3,268.48,805.44,annulé
ORD-007284,20251004,C01824,60,2,-1,1,14019.98,14019.98,livré
ORD-007286,20260506,C03113,19,0,L002,5,12958.91,64794.55,annulé
ORD-007287,20250904,C01979,65,6,L006,2,8042.6,16085.2,retourné
ORD-007288,20260403,C02982,68,1,L014,5,1720.17,8600.85,livré
ORD-007289,20260517,C01256,90,6,L007,5,11889.87,59449.350000000006,retourné
ORD-007290,20250601,C00664,68,5,L008,3,1720.17,5160.51,annulé
ORD-007291,20251212,C04938,69,1,L004,2,1286.86,2573.72,livré
ORD-007293,20251217,C02316,14,7,L002,5,8514.68,42573.4,retourné
ORD-007294,20250526,C04627,26,1,L006,1,3991.56,3991.56,en_cours
ORD-007295,20260127,C02512,40,4,L006,1,1918.04,1918.04,livré
ORD-007296,20260109,C02534,35,3,L001,5,3344.28,16721.4,retourné
ORD-007297,20250621,C04476,19,4,L014,5,12958.91,64794.55,livré
ORD-007298,20250829,C00847,4,3,L009,4,8048.06,32192.24,livré
ORD-007299,20260117,C00393,39,7,-1,2,9966.92,19933.84,en_cours
ORD-007300,20250918,C03597,87,5,L005,2,12786.6,25573.2,en_cours
ORD-007301,20251210,C03057,5,0,L018,4,696.91,2787.64,retourné
ORD-007302,20260423,C04091,57,1,L004,2,10362.31,20724.62,en_cours
ORD-007303,20251013,C01112,30,2,L007,3,12693.09,38079.270000000004,retourné
ORD-007304,20251202,C01244,31,5,L003,5,6633.11,33165.549999999996,annulé
ORD-007305,20250917,C01116,84,1,L002,3,2837.9,8513.7,retourné
ORD-007306,20260211,C03256,35,4,L006,5,3344.28,16721.4,retourné
ORD-007307,20251115,C01063,18,7,L019,5,13236.92,66184.6,en_cours
ORD-007308,20251110,C02363,100,4,L019,5,957.62,4788.1,en_cours
ORD-007309,20251023,C03203,53,1,L005,2,4181.07,8362.14,retourné
ORD-007310,20260305,C02745,84,6,L018,4,2837.9,11351.6,retourné
ORD-007311,20260308,C02885,74,1,L015,5,10333.28,51666.4,livré
ORD-007312,20250930,C00229,20,5,L005,3,6734.72,20204.16,livré
ORD-007313,20251210,C04459,80,3,L016,4,9454.03,37816.12,livré
ORD-007314,20250908,C03736,67,3,L002,4,13028.23,52112.92,en_cours
ORD-007315,20260419,C01226,38,3,L013,3,1743.53,5230.59,livré
ORD-007316,20260208,C01674,100,7,L016,5,957.62,4788.1,livré
ORD-007317,20251015,C00847,41,2,L002,1,8703.97,8703.97,livré
ORD-007318,20250720,C03154,3,2,L018,3,2340.64,7021.92,livré
ORD-007319,20251206,C01304,93,6,L015,2,4435.51,8871.02,annulé
ORD-007320,20260304,C02266,46,4,L005,1,9193.66,9193.66,en_cours
ORD-007321,20260113,C03818,3,5,L019,5,2340.64,11703.199999999999,annulé
ORD-007322,20260321,C01418,60,5,L019,3,14019.98,42059.94,annulé
ORD-007323,20250919,C01524,50,6,L019,4,4486.2,17944.8,retourné
ORD-007324,20250827,C03305,51,5,L015,3,11974.15,35922.45,en_cours
ORD-007325,20250626,C04127,99,4,L018,2,10088.39,20176.78,en_cours
ORD-007326,20260507,C01566,37,6,L016,4,14556.31,58225.24,en_cours
ORD-007327,20250912,C02609,36,1,-1,5,4186.26,20931.300000000003,annulé
ORD-007328,20250705,C04715,39,4,L008,3,9966.92,29900.760000000002,livré
ORD-007329,20251211,C02505,15,3,L010,5,7919.83,39599.15,en_cours
ORD-007330,20250825,C03176,82,5,L009,2,8273.46,16546.92,retourné
ORD-007331,20250529,C03053,48,5,L007,2,13396.47,26792.94,en_cours
ORD-007332,20260419,C02299,82,3,L013,1,8273.46,8273.46,livré
ORD-007333,20251104,C04436,98,6,L016,2,14699.33,29398.66,retourné
ORD-007334,20260131,C02384,54,0,L010,1,9755.66,9755.66,livré
ORD-007335,20250801,C02347,71,5,L008,5,2615.47,13077.349999999999,retourné
ORD-007336,20260520,C04881,85,6,L014,1,12173.02,12173.02,retourné
ORD-007337,20250724,C01546,38,7,L012,5,1743.53,8717.65,retourné
ORD-007338,20250929,C03198,80,2,L003,3,9454.03,28362.090000000004,retourné
ORD-007339,20260321,C01990,77,5,L009,2,10408.17,20816.34,livré
ORD-007340,20260121,C00479,85,2,L006,3,12173.02,36519.06,annulé
ORD-007341,20250801,C89444,99,3,L008,5,10088.39,50441.95,annulé
ORD-007342,20260124,C03493,20,3,L018,2,6734.72,13469.44,livré
ORD-007343,20250601,C03775,61,5,L013,1,12765.78,12765.78,retourné
ORD-007344,20260506,C03671,23,7,L018,1,4457.65,4457.65,retourné
ORD-007345,20250714,C02151,21,3,L017,3,14989.24,44967.72,en_cours
ORD-007346,20251020,C00041,62,7,L007,3,2873.94,8621.82,annulé
ORD-007347,20251227,C04208,48,4,L012,4,13396.47,53585.88,annulé
ORD-007348,20260210,C02596,1,2,L011,3,2101.67,6305.01,livré
ORD-007349,20260303,C02341,6,6,L018,3,5559.01,16677.03,annulé
ORD-007350,20260513,C04027,70,0,L003,3,6438.16,19314.48,livré
ORD-007351,20250711,C02998,4,2,L013,3,8048.06,24144.18,en_cours
ORD-007352,20251015,C03304,79,2,L014,5,11402.26,57011.3,en_cours
ORD-007353,20250916,C03773,6,1,L001,1,5559.01,5559.01,en_cours
ORD-007354,20251030,C04302,24,2,L003,1,862.62,862.62,en_cours
ORD-007355,20250706,C03434,6,5,L016,5,5559.01,27795.050000000003,annulé
ORD-007357,20250525,C04725,48,0,L010,2,13396.47,26792.94,annulé
ORD-007358,20251103,C04548,45,6,L015,3,3745.48,11236.44,en_cours
ORD-007359,20251020,C00465,46,6,L014,1,9193.66,9193.66,en_cours
ORD-007360,20260330,C03366,74,0,L006,5,10333.28,51666.4,livré
ORD-007361,20250804,C00815,10,4,L016,5,716.27,3581.35,retourné
ORD-007362,20251103,C02386,80,7,L009,2,9454.03,18908.06,en_cours
ORD-007363,20260119,C01801,64,5,L013,1,4968.56,4968.56,en_cours
ORD-007364,20260312,C00871,30,3,L016,4,12693.09,50772.36,en_cours
ORD-007365,20260411,C01245,100,0,L020,2,957.62,1915.24,livré
ORD-007366,20260330,C01669,97,6,L016,3,12372.1,37116.3,annulé
ORD-007368,20250913,C01352,56,2,L005,1,12291.32,12291.32,annulé
ORD-007369,20260103,C00540,82,3,L002,5,8273.46,41367.299999999996,retourné
ORD-007370,20250906,C04503,60,3,L004,4,14019.98,56079.92,annulé
ORD-007371,20260326,C00121,81,7,-1,1,6927.1,6927.1,en_cours
ORD-007372,20250923,C01111,82,2,-1,1,8273.46,8273.46,livré
ORD-007374,20251222,C01315,44,2,L020,1,6000.8,6000.8,livré
ORD-007375,20250815,C03835,76,6,L008,2,8784.09,17568.18,en_cours
ORD-007376,20260412,C04419,4,3,-1,2,8048.06,16096.12,annulé
ORD-007377,20250908,C00337,51,3,L012,2,11974.15,23948.3,retourné
ORD-007378,20250712,C04604,65,6,L015,5,8042.6,40213.0,annulé
ORD-007379,20251202,C03064,22,2,L010,4,42.31,169.24,retourné
ORD-007380,20260520,C03038,76,5,L008,4,8784.09,35136.36,en_cours
ORD-007381,20251112,C01333,50,6,L020,1,4486.2,4486.2,en_cours
ORD-007382,20250924,C13474,43,1,L001,2,376.14,752.28,retourné
ORD-007383,20251216,C04533,29,7,L019,1,11138.83,11138.83,annulé
ORD-007384,20250703,C02071,82,1,L003,1,8273.46,8273.46,retourné
ORD-007385,20251007,C01053,13,5,L013,2,5614.97,11229.94,annulé
ORD-007386,20260122,C04693,53,0,L011,5,4181.07,20905.35,annulé
ORD-007387,20260106,C03192,14,1,L012,5,8514.68,42573.4,retourné
ORD-007388,20250622,C03285,11,0,-1,2,14137.04,28274.08,livré
ORD-007389,20251222,C00899,35,7,L015,4,3344.28,13377.12,livré
ORD-007390,20260101,C02925,52,6,L018,4,6434.91,25739.64,en_cours
ORD-007391,20250815,C04966,53,5,L003,3,4181.07,12543.21,livré
ORD-007392,20250916,C01368,58,0,L019,4,1043.66,4174.64,livré
ORD-007393,20250926,C00368,67,6,L007,3,13028.23,39084.69,livré
ORD-007394,20251118,C02049,24,0,L002,5,862.62,4313.1,retourné
ORD-007395,20250722,C00531,76,6,L015,3,8784.09,26352.27,annulé
ORD-007396,20260304,C03310,20,5,L001,2,6734.72,13469.44,retourné
ORD-007397,20260318,C01754,93,6,L020,3,4435.51,13306.53,annulé
ORD-007398,20251020,C00236,98,4,L011,5,14699.33,73496.65,livré
ORD-007399,20250524,C01495,37,0,L004,1,14556.31,14556.31,retourné
ORD-007400,20260507,C04330,70,4,L013,2,6438.16,12876.32,annulé
ORD-007401,20260219,C03217,40,0,L017,5,1918.04,9590.2,retourné
ORD-007402,20250822,C00550,86,2,L019,5,7894.01,39470.05,livré
ORD-007403,20260106,C02202,96,2,L005,4,4433.71,17734.84,livré
ORD-007404,20251012,C02898,78,3,L014,1,7723.8,7723.8,livré
ORD-007405,20250628,C01276,65,0,L009,1,8042.6,8042.6,annulé
ORD-007406,20251126,C01412,81,3,L003,3,6927.1,20781.300000000003,annulé
ORD-007407,20250730,C04675,46,5,L001,1,9193.66,9193.66,annulé
ORD-007408,20251023,C03477,19,3,L016,1,12958.91,12958.91,retourné
ORD-007410,20250607,C01574,15,5,L005,2,7919.83,15839.66,en_cours
ORD-007411,20260315,C01164,1,3,L012,2,2101.67,4203.34,en_cours
ORD-007413,20250624,C01198,67,3,L011,2,13028.23,26056.46,annulé
ORD-007414,20251031,C00524,33,2,L015,1,5311.64,5311.64,en_cours
ORD-007415,20260425,C02227,12,4,L004,2,10834.16,21668.32,en_cours
ORD-007416,20250801,C03335,92,5,L019,5,3758.97,18794.85,en_cours
ORD-007418,20250714,C01904,68,3,L019,3,1720.17,5160.51,en_cours
ORD-007419,20260120,C03658,43,7,L001,2,376.14,752.28,retourné
ORD-007420,20260109,C00294,82,1,L002,2,8273.46,16546.92,livré
ORD-007421,20251216,C04856,40,0,L011,2,1918.04,3836.08,retourné
ORD-007422,20251030,C00177,95,3,L020,5,10216.02,51080.100000000006,retourné
ORD-007423,20260407,C03842,13,7,L013,2,5614.97,11229.94,annulé
ORD-007424,20251019,C03630,62,1,L013,1,2873.94,2873.94,en_cours
ORD-007425,20260223,C01779,39,4,L006,1,9966.92,9966.92,en_cours
ORD-007426,20260427,C00996,93,5,-1,1,4435.51,4435.51,livré
ORD-007427,20250528,C02522,44,7,L003,1,6000.8,6000.8,livré
ORD-007428,20260406,C02558,36,3,L013,1,4186.26,4186.26,en_cours
ORD-007429,20260421,C02951,42,3,L001,2,1281.09,2562.18,annulé
ORD-007430,20250625,C04774,57,5,-1,2,10362.31,20724.62,livré
ORD-007431,20260330,C20310,26,4,L007,4,3991.56,15966.24,retourné
ORD-007432,20250915,C01367,81,4,L006,5,6927.1,34635.5,retourné
ORD-007433,20260215,C01357,100,3,L015,3,957.62,2872.86,annulé
ORD-007434,20251217,C03477,85,1,L004,3,12173.02,36519.06,retourné
ORD-007435,20260323,C01644,20,2,L018,1,6734.72,6734.72,annulé
ORD-007436,20251223,C04351,58,7,L004,4,1043.66,4174.64,en_cours
ORD-007437,20260117,C00066,76,2,L004,2,8784.09,17568.18,livré
ORD-007438,20260404,C04228,71,3,L013,1,2615.47,2615.47,retourné
ORD-007439,20251120,C04745,13,3,L016,5,5614.97,28074.850000000002,livré
ORD-007440,20251027,C01231,56,6,L008,3,12291.32,36873.96,annulé
ORD-007441,20251214,C00279,81,6,-1,1,6927.1,6927.1,retourné
ORD-007442,20251017,C03991,53,4,L003,1,4181.07,4181.07,annulé
ORD-007443,20250726,C00370,33,1,L013,1,5311.64,5311.64,retourné
ORD-007444,20250727,C00085,13,6,L017,1,5614.97,5614.97,livré
ORD-007445,20250805,C03728,88,1,L001,2,4317.81,8635.62,annulé
ORD-007446,20250825,C00246,10,6,L019,2,716.27,1432.54,retourné
ORD-007447,20250826,C03855,59,3,L014,5,11009.59,55047.95,livré
ORD-007448,20250707,C04965,82,6,-1,5,8273.46,41367.299999999996,livré
ORD-007449,20260510,C00373,92,1,L013,2,3758.97,7517.94,livré
ORD-007450,20260415,C04847,96,5,L001,5,4433.71,22168.55,livré
ORD-007451,20260430,C02015,94,3,L007,4,12494.26,49977.04,retourné
ORD-007452,20260413,C04867,57,2,L011,4,10362.31,41449.24,livré
ORD-007453,20260120,C02135,88,1,L003,3,4317.81,12953.43,livré
ORD-007454,20260329,C02655,86,7,L015,1,7894.01,7894.01,livré
