id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
ORD-004206,C40381,P040,2025-06-20,5,1918.04,retourné,Fès,Transfer,L012,
ORD-004207,C00817,P098,02/09/2025,4,14699.33,en_cours,Marrakech,Transfer,L016,
ORD-004208,C04946,P034,Aug 28 2025,3,13868.06,annulé,Agadir,Transfer,L012,
ORD-004209,C01706,P045,11/10/2025,5,3745.48,en_cours,Tnja,Card,L016,
ORD-004210,C01848,P025,2025-08-27,2,0.0,en_cours,Casablanca,Card,L011,
ORD-004211,C02165,P099,2025-12-30,2,10088.39,OK,Marrakech,Cash,L005,
ORD-004212,C02481,P072,16/04/2026,1,10547.78,annulé,Rabat,Cash,L005,
ORD-004213,C00415,P059,2026-05-15,2,11009.59,retourné,Oujda,Transfer,L004,
ORD-004214,C00228,P095,2025-07-14,5,10216.02,annulé,Agadir,Cash,L006,
ORD-004215,C00773,P046,15/07/2025,1,9193.66,en_cours,Oujda,Transfer,L014,
ORD-004216,C02247,P058,12/05/2026,2,1043.66,annulé,Marrakech,Transfer,,
ORD-004217,C02714,P096,Mar 24 2026,3,4433.71,en_cours,Casablanca,Transfer,L008,
ORD-004218,C02386,P036,15/05/2026,4,4186.26,retourné,Oujda,Cash,L014,
ORD-004219,C02389,P035,14/11/2025,1,3344.28,retourné,Casablanca,Card,L006,
ORD-004220,C04249,P064,2026-04-17,2,4968.56,en_cours,Meknès,Cash,L013,
ORD-004221,C02107,P049,2026-01-14,4,6994.21,annulé,Marrakech,Card,L014,
ORD-004222,C84181,P067,Nov 05 2025,-5,13028.23,livré,Meknès,Transfer,L005,2025-11-06
ORD-004223,C00583,P011,Jul 21 2025,1,14137.04,en_cours,Marrakech,Cash,L009,
ORD-004224,C01510,P094,22/06/2025,5,12494.26,en_cours,Agadir,Card,L012,
ORD-004225,C03233,P025,Jan 15 2026,5,0.0,livré,Rabat,Cash,L001,2026-01-16
ORD-004226,C03021,P067,Dec 14 2025,2,13028.23,en_cours,Rabat,Cash,L018,
ORD-004227,C02578,P077,20/02/2026,1,10408.17,livré,Meknès,Transfer,L006,2026-02-23
ORD-004228,C03672,P067,16/07/2025,1,13028.23,annulé,Meknès,Transfer,L003,
ORD-004229,C03245,P084,2025-11-01,5,2837.9,livré,Oujda,Transfer,L016,2025-11-06
ORD-004230,C04463,P070,Mar 04 2026,2,6438.16,livré,Tnja,Transfer,L015,2026-03-08
ORD-004231,C02783,P087,Jun 13 2025,5,12786.6,livré,Agadir,Cash,L018,2025-06-17
ORD-004232,C04932,P019,23/12/2025,2,12958.91,livré,TNG,Card,L016,2025-12-26
ORD-004233,C03634,P074,2025-07-08,2,10333.28,retourné,Rabat,Transfer,,
ORD-004234,C04850,P025,2026-01-28,2,0.0,livré,Casablanca,Card,L016,2026-01-30
ORD-004235,C01700,P097,13/09/2025,5,12372.1,DONE,Marrakech,Card,L016,
ORD-004236,C00513,P024,2025-09-09,1,862.62,en_cours,TANGER,Cash,L006,
ORD-004237,C04037,P079,17/05/2026,2,11402.26,annulé,TNG,Cash,L003,
ORD-004238,C04444,P053,Mar 20 2026,5,4181.07,retourné,Agadir,Card,L018,
ORD-004239,C03458,P010,Nov 11 2025,3,716.27,en_cours,Agadir,Cash,L011,
ORD-004240,C03714,P056,2025-12-10,3,12291.32,retourné,Rabat,Cash,L013,
ORD-004241,C04170,P059,Aug 23 2025,5,11009.59,en_cours,Tnja,Transfer,L003,
ORD-004242,C02150,P001,2025-12-02,4,2101.67,retourné,Casablanca,Cash,L019,
ORD-004243,C02571,P009,Jan 24 2026,2,8424.91,retourné,Oujda,Cash,L006,
ORD-004244,C04294,P096,Sep 19 2025,2,4433.71,retourné,Fès,Card,L016,
ORD-004245,C02157,P026,20/11/2025,4,3991.56,retourné,Casablanca,Cash,L011,
ORD-004246,C01504,P040,28/10/2025,2,1918.04,retourné,Fès,Transfer,L006,
ORD-004247,C72235,P098,14/02/2026,5,14699.33,annulé,Agadir,Cash,L020,
ORD-004248,C03479,P054,16/08/2025,5,9755.66,livré,Marrakech,Cash,L002,2025-08-20
ORD-004249,C02893,P075,23/10/2025,3,3441.58,annulé,Agadir,Transfer,,
ORD-004250,C04198,P009,2026-03-15,3,8424.91,en_cours,Agadir,Cash,L004,
ORD-004251,C02631,P094,Sep 26 2025,2,12494.26,annulé,Marrakech,Cash,,
ORD-004252,C03044,P072,12/04/2026,1,10547.78,en_cours,TNG,Cash,L007,
ORD-004253,C01638,P061,Aug 24 2025,-3,12765.78,livré,Meknès,Card,L016,2025-08-29
ORD-004254,C04140,P084,Jan 08 2026,3,2837.9,livré,Agadir,Cash,L006,2026-01-11
ORD-004255,C00390,P033,2025-10-07,3,5311.64,retourné,TNG,Transfer,L001,
ORD-004256,C03110,P007,2025-10-02,4,9603.6,retourné,tanger,Card,L002,
ORD-004257,C04425,P085,24/04/2026,3,12173.02,en_cours,Casablanca,Cash,L017,
ORD-004258,C03795,P047,13/10/2025,5,12599.54,en_cours,Oujda,Card,L008,
ORD-004259,C03113,P070,Aug 22 2025,4,6438.16,livré,Fès,Card,L010,2025-08-24
ORD-004260,C00463,P037,2025-09-25,3,14556.31,annulé,Marrakech,Transfer,L014,
ORD-004261,C02290,P093,2025-08-28,4,4435.51,retourné,Oujda,Cash,L018,
ORD-004262,C03436,P100,17/12/2025,3,957.62,en_cours,Oujda,Card,L011,
ORD-004263,C04384,P076,2026-02-05,5,8784.09,en_cours,TANGER,Transfer,L007,
ORD-004264,C04690,P100,13/12/2025,4,957.62,retourné,Rabat,Card,L013,
ORD-004265,C03926,P035,2025-06-28,3,3344.28,annulé,Marrakech,Cash,L009,
ORD-004266,C02817,P098,2025-08-23,3,14699.33,livré,Rabat,Cash,L008,2025-08-26
ORD-004267,C03058,P022,2025-06-18,4,42.31,retourné,Marrakech,Cash,L011,
ORD-004268,C03801,P030,Jan 11 2026,1,12693.09,en_cours,Agadir,Cash,L002,
ORD-004269,C00870,P070,17/03/2026,1,6438.16,livré,Fès,Card,L013,2026-03-19
ORD-004270,C01474,P055,2025-07-21,3,1724.7,retourné,Oujda,Transfer,L009,
ORD-004271,C00347,P010,2025-08-20,2,716.27,retourné,Oujda,Card,L007,
ORD-004272,C02636,P066,29/09/2025,3,4450.73,livré,Meknès,Cash,L001,2025-10-04
ORD-004273,C01761,P049,Feb 24 2026,4,6994.21,en_cours,Rabat,Cash,L020,
ORD-004274,C03660,P063,Jul 07 2025,3,268.48,annulé,Meknès,Transfer,L006,
ORD-004275,C02210,P051,Jul 25 2025,4,11974.15,en_cours,Rabat,Card,L015,
ORD-004276,C01804,P009,14/11/2025,4,8424.91,DONE,TNG,Card,L009,
ORD-004277,C04044,P060,2025-08-14,1,14019.98,retourné,Marrakech,Cash,L008,
ORD-004278,C04739,P014,31/08/2025,1,8514.68,livré,TANGER,Transfer,L007,2025-09-04
ORD-004279,C03223,P040,2026-02-18,4,1918.04,livré,Agadir,Transfer,L005,2026-02-23
ORD-004280,C02719,P059,01/03/2026,4,11009.59,annulé,Casablanca,Transfer,L008,
ORD-004281,C04113,P100,2026-03-09,4,957.62,livré,Oujda,Card,L009,2026-03-14
ORD-004282,C04178,P029,18/07/2025,4,11138.83,annulé,Agadir,Transfer,,
ORD-004283,C01064,P036,19/10/2025,3,4186.26,livré,Marrakech,Card,L020,2025-10-22
ORD-004284,C04348,P045,Jun 01 2025,2,3745.48,livré,Meknès,Cash,L015,2025-06-06
ORD-004285,C04780,P028,Oct 08 2025,5,8152.84,livré,Agadir,Card,L019,2025-10-09
ORD-004286,C03544,P044,2026-05-19,5,6000.8,en_cours,Fès,Card,L003,
ORD-004287,C02633,P017,08/09/2025,1,0.0,en_cours,Rabat,Card,L009,
ORD-004288,C01085,P013,2026-04-09,3,5614.97,retourné,Marrakech,Transfer,L013,
ORD-004289,C00534,P088,2026-03-13,4,4317.81,en_cours,Casablanca,Cash,L006,
ORD-004290,C00778,P012,2026-03-22,3,10834.16,annulé,Meknès,Transfer,L014,
ORD-004291,C01919,P057,18/09/2025,5,10362.31,annulé,Casablanca,Transfer,L005,
ORD-004292,C04716,P025,2025-10-23,4,0.0,retourné,Oujda,Cash,L007,
ORD-004293,C02134,P007,Mar 24 2026,4,9603.6,livré,Oujda,Transfer,L015,2026-03-27
ORD-004294,C03004,P054,04/02/2026,2,9755.66,annulé,Oujda,Cash,L009,
ORD-004295,C03719,P084,05/03/2026,4,2837.9,retourné,Fès,Transfer,L016,
ORD-004296,C00967,P016,Oct 02 2025,1,1823.85,livré,Meknès,Transfer,L014,2025-10-07
ORD-004297,C00883,P070,03/11/2025,3,6438.16,retourné,Casablanca,Cash,L013,
ORD-004298,C02654,P090,Apr 26 2026,5,11889.87,livré,Rabat,Card,L018,2026-04-29
ORD-004299,C01533,P026,2025-06-08,5,3991.56,retourné,Fès,Card,L005,
ORD-004300,C02512,P064,2026-04-25,5,4968.56,livré,Oujda,Cash,,2026-04-26
ORD-004301,C00180,P058,2026-01-18,5,1043.66,livré,Agadir,Transfer,L020,2026-01-23
ORD-004302,C04567,P022,2025-08-24,5,42.31,retourné,Marrakech,Transfer,L020,
ORD-004303,C00088,P044,Jul 22 2025,1,6000.8,en_cours,Marrakech,Transfer,L006,
ORD-004304,C04249,P012,Apr 08 2026,3,10834.16,en_cours,Tnja,Transfer,,
ORD-004305,C01345,P046,Apr 07 2026,3,9193.66,retourné,Oujda,Cash,L017,
ORD-004306,C02173,P095,14/12/2025,4,10216.02,en_cours,Rabat,Cash,L008,
ORD-004307,C02772,P031,20/02/2026,3,6633.11,DONE,Marrakech,Card,L010,
ORD-004308,C01735,P085,Jul 29 2025,4,12173.02,annulé,Oujda,Card,L018,
ORD-004309,C02878,P063,Sep 07 2025,3,268.48,livré,Fès,Cash,L018,2025-09-11
ORD-004310,C01235,P080,Feb 06 2026,5,9454.03,retourné,Rabat,Card,L015,
ORD-004311,C00258,P086,12/02/2026,5,7894.01,livré,Meknès,Cash,L008,2026-02-15
ORD-004312,C00702,P072,Apr 28 2026,3,10547.78,retourné,Casablanca,Card,L017,
ORD-004313,C02589,P021,2026-05-04,2,14989.24,annulé,Oujda,Transfer,L018,
ORD-004314,C02152,P069,31/12/2025,3,1286.86,retourné,Marrakech,Transfer,L008,
ORD-004315,C04916,P087,Mar 07 2026,2,12786.6,retourné,Oujda,Cash,L010,
ORD-004316,C02326,P010,02/09/2025,3,716.27,retourné,Meknès,Card,L013,
ORD-004317,C02299,P015,2026-01-24,4,7919.83,annulé,Rabat,Cash,L008,
ORD-004318,C02226,P006,Jun 24 2025,4,5559.01,en_cours,Meknès,Transfer,L005,
ORD-004319,C00704,P076,Feb 20 2026,2,8784.09,annulé,TNG,Transfer,L015,
ORD-004320,C02776,P035,Nov 26 2025,1,3344.28,DONE,Oujda,Cash,L008,
ORD-004321,C02471,P013,02/06/2025,3,5614.97,annulé,tanger,Card,L010,
ORD-004322,C03945,P030,05/08/2025,3,12693.09,annulé,Marrakech,Cash,L006,
ORD-004323,C04491,P070,2025-12-07,2,6438.16,en_cours,Rabat,Card,L011,
ORD-004324,C03435,P036,23/06/2025,4,4186.26,livré,Casablanca,Transfer,L012,2025-06-27
ORD-004325,C00919,P042,17/06/2025,3,1281.09,en_cours,Meknès,Transfer,L005,
ORD-004326,C01762,P041,2025-11-08,5,8703.97,retourné,Casablanca,Cash,L016,
ORD-004327,C04095,P025,2026-01-08,2,0.0,retourné,Fès,Cash,L002,
ORD-004328,C01296,P078,15/08/2025,1,7723.8,retourné,Oujda,Card,L009,
ORD-004329,C03964,P086,15/07/2025,5,7894.01,annulé,Oujda,Card,L002,
ORD-004330,C00399,P034,Mar 26 2026,2,13868.06,livré,Tnja,Card,L020,2026-03-29
ORD-004331,C01288,P042,Apr 19 2026,5,1281.09,retourné,Meknès,Transfer,L019,
ORD-004332,C04998,P049,12/04/2026,1,6994.21,livré,Meknès,Transfer,L011,2026-04-14
ORD-004333,C02188,P023,2025-09-24,2,4457.65,OK,Agadir,Cash,L017,
ORD-004334,C03624,P077,30/01/2026,3,10408.17,en_cours,Marrakech,Cash,L003,
ORD-004335,C01914,P053,07/02/2026,3,4181.07,livré,Meknès,Card,L002,2026-02-09
ORD-004336,C01631,P030,Aug 09 2025,5,12693.09,livré,TANGER,Cash,L019,2025-08-11
ORD-004337,C02281,P070,Jun 12 2025,1,6438.16,annulé,Oujda,Transfer,L003,
ORD-004338,C03847,P028,12/02/2026,1,8152.84,livré,Oujda,Card,L011,2026-02-16
ORD-004339,C00870,P052,Sep 10 2025,2,6434.91,livré,Agadir,Cash,L010,2025-09-11
ORD-004340,C01575,P089,01/07/2025,2,0.0,annulé,Casablanca,Card,L020,
ORD-004341,C02567,P014,15/07/2025,3,8514.68,livré,Agadir,Card,L014,2025-07-16
ORD-004342,C03659,P032,2025-11-24,4,5544.55,annulé,tanger,Transfer,L020,
ORD-004343,C00307,P027,01/06/2025,1,1508.72,en_cours,Rabat,Card,L014,
ORD-004344,C00814,P062,2026-04-05,2,2873.94,livré,Oujda,Card,,2026-04-06
ORD-004345,C01625,P027,Oct 20 2025,5,1508.72,retourné,Rabat,Cash,L012,
ORD-004346,C01912,P084,19/06/2025,5,2837.9,en_cours,Fès,Cash,L008,
ORD-004347,C04416,P013,2025-09-11,2,5614.97,livré,Meknès,Cash,L005,2025-09-12
ORD-004348,C00654,P035,07/07/2025,1,3344.28,livré,Oujda,Card,,2025-07-10
ORD-004349,C04034,P088,2026-05-14,3,4317.81,retourné,Agadir,Transfer,L020,
ORD-004350,C00239,P019,24/08/2025,3,12958.91,livré,Casablanca,Card,L020,2025-08-28
ORD-004351,C04678,P049,09/12/2025,2,6994.21,en_cours,Marrakech,Card,L011,
ORD-004352,C03175,P077,10/09/2025,1,10408.17,en_cours,Oujda,Card,L006,
ORD-004353,C03878,P026,Jan 01 2026,1,3991.56,livré,Rabat,Transfer,L009,2026-01-03
ORD-004354,C01762,P048,Nov 17 2025,1,13396.47,retourné,Agadir,Transfer,L002,
ORD-004355,C00674,P042,18/11/2025,3,1281.09,retourné,TANGER,Card,L010,
ORD-004356,C04662,P069,Dec 01 2025,2,1286.86,en_cours,Rabat,Transfer,L005,
ORD-004357,C04670,P089,Jun 22 2025,4,0.0,livré,Casablanca,Card,,2025-06-25
ORD-004358,C03035,P060,2026-01-03,3,14019.98,retourné,Meknès,Card,L017,
ORD-004359,C04680,P025,2026-01-04,2,0.0,annulé,TANGER,Cash,L007,
ORD-004360,C02618,P099,01/05/2026,5,10088.39,livré,Rabat,Cash,L013,2026-05-05
ORD-004361,C03607,P074,2026-02-09,3,10333.28,DONE,tanger,Cash,L010,
ORD-004362,C02182,P015,2026-03-03,1,7919.83,en_cours,Rabat,Card,L004,
ORD-004363,C04693,P086,13/03/2026,1,7894.01,retourné,Marrakech,Cash,L005,
ORD-004364,C03492,P091,Dec 27 2025,2,0.0,annulé,Oujda,Card,L005,
ORD-004365,C04996,P096,25/12/2025,5,4433.71,annulé,tanger,Card,L015,
ORD-004366,C04238,P062,Feb 18 2026,1,2873.94,livré,Rabat,Card,L012,2026-02-19
ORD-004367,C88586,P072,13/03/2026,4,10547.78,annulé,Rabat,Cash,L005,
ORD-004368,C01537,P022,12/12/2025,2,42.31,livré,Fès,Transfer,L014,2025-12-17
ORD-004369,C04026,P077,2026-02-07,2,10408.17,livré,Oujda,Cash,L005,2026-02-09
ORD-004370,C03630,P051,Mar 02 2026,4,11974.15,livré,Fès,Transfer,L005,2026-03-05
ORD-004371,C00952,P052,Nov 15 2025,4,6434.91,retourné,Rabat,Cash,L006,
ORD-004372,C02122,P078,19/07/2025,3,7723.8,annulé,Oujda,Card,L008,
ORD-004373,C02491,P059,18/10/2025,2,11009.59,retourné,Fès,Transfer,L012,
ORD-004374,C01462,P025,06/06/2025,4,0.0,livré,Rabat,Cash,,2025-06-09
ORD-004375,C00080,P011,12/06/2025,4,14137.04,en_cours,Oujda,Transfer,L019,
ORD-004376,C00793,P056,2025-09-03,4,12291.32,livré,Marrakech,Cash,L005,2025-09-04
ORD-004377,C03003,P096,2025-11-09,4,4433.71,annulé,Marrakech,Cash,L017,
ORD-004378,C04121,P034,21/12/2025,4,13868.06,en_cours,Agadir,Cash,L017,
ORD-004379,C03103,P040,2025-07-14,1,0.0,retourné,Marrakech,Cash,L004,
ORD-004380,C04204,P084,Mar 29 2026,2,2837.9,en_cours,Casablanca,Transfer,L017,
ORD-004381,C03486,P019,2026-03-27,1,12958.91,livré,Marrakech,Cash,L012,2026-03-29
ORD-004382,C03573,P044,2025-08-15,5,6000.8,retourné,Marrakech,Cash,L004,
ORD-004383,C01020,P033,2026-02-28,4,5311.64,retourné,Meknès,Transfer,L013,
ORD-004384,C01453,P037,03/08/2025,2,14556.31,livré,Agadir,Card,L016,2025-08-05
ORD-004385,C00274,P037,31/07/2025,4,14556.31,annulé,Agadir,Cash,L012,
ORD-004386,C02163,P033,2026-04-09,3,5311.64,en_cours,Marrakech,Card,L015,
ORD-004387,C04568,P016,05/08/2025,3,1823.85,en_cours,Rabat,Transfer,L009,
ORD-004388,C44510,P074,04/10/2025,5,10333.28,en_cours,Marrakech,Transfer,L002,
ORD-004389,C02146,P079,2025-11-23,2,11402.26,en_cours,Meknès,Card,L011,
ORD-004390,C01357,P038,Jul 05 2025,3,1743.53,livré,Oujda,Card,L006,2025-07-07
ORD-004391,C02728,P021,Jan 12 2026,2,14989.24,en_cours,Oujda,Card,L013,
ORD-004392,C03571,P080,2026-04-17,4,9454.03,retourné,Rabat,Transfer,L005,
ORD-004393,C03257,P020,2025-11-22,2,6734.72,annulé,Fès,Transfer,L010,
ORD-004394,C04734,P099,17/07/2025,4,10088.39,livré,Fès,Cash,L016,2025-07-19
ORD-004395,C01447,P093,Dec 20 2025,2,4435.51,en_cours,Casablanca,Card,L018,
ORD-004396,C00495,P098,2025-12-22,5,14699.33,annulé,Casablanca,Cash,L018,
ORD-004397,C02327,P067,09/10/2025,5,13028.23,en_cours,tanger,Card,L014,
ORD-004398,C04804,P074,Apr 01 2026,1,10333.28,annulé,Casablanca,Card,L013,
ORD-004399,C01313,P070,Jul 08 2025,4,6438.16,en_cours,tanger,Card,L015,
ORD-004400,C03671,P013,Nov 04 2025,4,5614.97,en_cours,Fès,Card,L005,
ORD-004401,C04699,P073,Jun 08 2025,2,3991.83,retourné,Oujda,Card,L016,
ORD-004402,C02893,P079,31/05/2025,3,11402.26,livré,Casablanca,Cash,L009,2025-06-05
ORD-004403,C03806,P044,2026-02-08,1,6000.8,annulé,Fès,Cash,L007,
ORD-004404,C03487,P057,Jan 13 2026,1,10362.31,retourné,Oujda,Card,L002,
ORD-004405,C04480,P044,May 21 2026,4,6000.8,livré,Oujda,Transfer,L015,2026-05-26
ORD-004406,C03042,P020,Oct 13 2025,5,6734.72,livré,Oujda,Card,L005,2025-10-16
ORD-004407,C00073,P089,30/10/2025,2,0.0,en_cours,Agadir,Transfer,L004,
ORD-004408,C01189,P093,Mar 11 2026,2,4435.51,retourné,Oujda,Transfer,L001,
ORD-004409,C02924,P017,2026-03-04,1,0.0,en_cours,Fès,Cash,L007,
ORD-004410,C03934,P041,Feb 15 2026,2,8703.97,annulé,Casablanca,Cash,L020,
ORD-004411,C00826,P092,2026-05-02,3,3758.97,en_cours,Meknès,Transfer,L004,
ORD-004412,C03928,P058,2025-07-19,3,1043.66,annulé,TANGER,Transfer,L004,
ORD-004413,C02683,P056,2025-07-15,5,12291.32,retourné,Meknès,Transfer,,
ORD-004414,C02505,P016,2025-11-10,4,1823.85,retourné,Meknès,Transfer,L014,
ORD-004415,C00962,P093,07/10/2025,1,4435.51,en_cours,Tnja,Card,L004,
ORD-004416,C04414,P023,2025-12-02,1,4457.65,en_cours,Oujda,Cash,L013,
ORD-004417,C00346,P048,Jul 03 2025,2,13396.47,livré,Casablanca,Card,L011,2025-07-04
ORD-004418,C00696,P061,2025-11-08,4,12765.78,en_cours,Rabat,Card,L018,
ORD-004419,C00196,P009,Mar 28 2026,3,8424.91,livré,Agadir,Cash,L015,2026-03-30
ORD-004420,C01590,P040,2026-03-06,3,1918.04,retourné,TANGER,Cash,L002,
ORD-004421,C01212,P038,Oct 31 2025,5,1743.53,annulé,Oujda,Cash,L016,
ORD-004422,C02547,P097,2025-07-01,5,12372.1,OK,Meknès,Transfer,L010,
ORD-004423,C03633,P007,Apr 05 2026,5,9603.6,retourné,Tnja,Transfer,L004,
ORD-004424,C00786,P036,2026-04-28,2,4186.26,DONE,Rabat,Transfer,L006,
ORD-004425,C04273,P016,2025-09-05,3,1823.85,livré,Fès,Transfer,L008,2025-09-10
ORD-004426,C00941,P006,Apr 27 2026,1,5559.01,annulé,Casablanca,Transfer,L004,
ORD-004427,C02557,P097,26/02/2026,5,12372.1,annulé,Rabat,Cash,L011,
ORD-004428,C02477,P012,22/02/2026,4,10834.16,annulé,Marrakech,Cash,L017,
ORD-004429,C04450,P087,20/10/2025,1,12786.6,en_cours,Oujda,Cash,L020,
ORD-004430,C03300,P075,Mar 12 2026,4,3441.58,livré,Fès,Card,L001,2026-03-15
ORD-004431,C02995,P045,May 08 2026,3,3745.48,retourné,tanger,Cash,L009,
ORD-004432,C02464,P038,2025-11-18,5,1743.53,en_cours,Casablanca,Card,L010,
ORD-004433,C04848,P095,Feb 15 2026,5,10216.02,en_cours,Tnja,Card,L006,
ORD-004434,C01109,P046,23/01/2026,1,9193.66,retourné,Marrakech,Transfer,L016,
ORD-004435,C00695,P023,06/09/2025,5,4457.65,livré,Fès,Transfer,L012,2025-09-08
ORD-004436,C00103,P067,02/09/2025,3,13028.23,en_cours,Agadir,Cash,L020,
ORD-004437,C00042,P062,Nov 01 2025,4,2873.94,retourné,Oujda,Card,L013,
ORD-004438,C01860,P022,2026-05-01,3,42.31,retourné,Tnja,Card,L012,
ORD-004439,C02749,P029,06/09/2025,2,11138.83,livré,Oujda,Transfer,L019,2025-09-11
ORD-004440,C01641,P049,23/05/2025,1,6994.21,livré,Tnja,Cash,L013,2025-05-27
ORD-004441,C01069,P065,2025-09-19,4,8042.6,annulé,TANGER,Transfer,L009,
ORD-004442,C03416,P037,24/05/2025,3,14556.31,en_cours,Oujda,Cash,L005,
ORD-004443,C04883,P032,25/12/2025,4,5544.55,en_cours,Fès,Cash,L005,
ORD-004444,C04026,P052,20/06/2025,2,6434.91,DONE,tanger,Cash,L001,
ORD-004445,C00114,P043,03/05/2026,2,376.14,annulé,Rabat,Card,L006,
ORD-004446,C02768,P059,May 12 2026,4,11009.59,en_cours,TANGER,Card,L017,
ORD-004447,C04026,P078,2026-02-22,4,7723.8,annulé,Rabat,Card,L002,
ORD-004448,C00762,P084,May 21 2025,2,2837.9,livré,Oujda,Transfer,L009,2025-05-22
ORD-004449,C03332,P017,12/07/2025,5,0.0,annulé,Rabat,Transfer,L001,
ORD-004450,C04453,P029,Oct 21 2025,2,11138.83,en_cours,Rabat,Cash,L020,
ORD-004451,C02548,P077,Mar 01 2026,5,10408.17,livré,Tnja,Card,L008,2026-03-06
ORD-004452,C00026,P075,Oct 08 2025,2,3441.58,retourné,Meknès,Transfer,L019,
ORD-004453,C03181,P074,2025-07-13,1,10333.28,en_cours,Meknès,Card,L007,
ORD-004454,C04530,P057,Jul 27 2025,4,10362.31,en_cours,Marrakech,Transfer,L013,
ORD-004455,C02447,P033,Jan 16 2026,3,5311.64,en_cours,Meknès,Cash,L001,
ORD-004456,C04221,P070,Sep 27 2025,5,6438.16,en_cours,Meknès,Cash,L014,
ORD-004457,C02027,P069,2026-03-25,4,1286.86,en_cours,tanger,Transfer,L020,
ORD-004458,C02455,P039,Jul 13 2025,5,9966.92,retourné,Agadir,Card,,
ORD-004459,C04457,P020,2025-11-03,2,6734.72,annulé,Agadir,Transfer,L006,
ORD-004460,C02329,P026,Jan 28 2026,4,3991.56,en_cours,TNG,Transfer,L001,
ORD-004461,C00109,P045,2025-10-29,2,3745.48,retourné,Meknès,Card,L009,
ORD-004462,C04986,P010,Feb 24 2026,5,716.27,livré,Oujda,Cash,L003,2026-02-27
ORD-004463,C03821,P016,2025-09-25,4,1823.85,annulé,Fès,Card,L009,
ORD-004464,C02236,P004,12/10/2025,2,8048.06,annulé,Marrakech,Card,L004,
ORD-004465,C00726,P061,Feb 28 2026,5,12765.78,livré,Meknès,Transfer,L012,2026-03-02
ORD-004466,C02814,P082,Nov 02 2025,4,8273.46,livré,tanger,Card,L009,2025-11-07
ORD-004467,C02379,P089,19/06/2025,5,0.0,retourné,Casablanca,Card,L016,
ORD-004468,C04975,P090,2025-06-12,4,11889.87,retourné,Meknès,Cash,L014,
ORD-004469,C02520,P090,2026-02-13,4,11889.87,annulé,Fès,Transfer,L003,
ORD-004470,C01514,P004,15/07/2025,3,8048.06,retourné,Meknès,Card,L004,
ORD-004471,C00447,P001,10/05/2026,3,2101.67,retourné,Agadir,Transfer,L012,
ORD-004472,C02101,P088,Oct 16 2025,3,4317.81,en_cours,Fès,Transfer,L004,
ORD-004473,C02563,P043,Apr 18 2026,3,376.14,OK,Agadir,Cash,,
ORD-004474,C03661,P013,15/01/2026,1,5614.97,annulé,Oujda,Cash,,
ORD-004475,C00088,P018,Aug 22 2025,3,13236.92,livré,Oujda,Cash,L019,2025-08-26
ORD-004476,C02414,P097,10/03/2026,4,12372.1,en_cours,Meknès,Cash,L014,
ORD-004477,C04134,P054,23/01/2026,4,9755.66,en_cours,Agadir,Card,L012,
ORD-004478,C01396,P073,Nov 08 2025,5,3991.83,en_cours,Agadir,Cash,L012,
ORD-004479,C03057,P046,2026-02-09,5,9193.66,annulé,Marrakech,Transfer,L013,
ORD-004480,C00636,P066,Feb 14 2026,3,4450.73,livré,TNG,Card,L011,2026-02-18
ORD-004481,C04541,P088,Jul 11 2025,5,4317.81,livré,Agadir,Card,L007,2025-07-13
ORD-004482,C01109,P040,Feb 21 2026,5,1918.04,OK,tanger,Card,L013,
ORD-004483,C03175,P013,Nov 25 2025,4,5614.97,retourné,TANGER,Card,L007,
ORD-004484,C04589,P036,Jun 22 2025,1,4186.26,livré,tanger,Transfer,L018,2025-06-25
ORD-004485,C00577,P036,Jun 06 2025,1,4186.26,livré,Oujda,Transfer,L020,2025-06-10
ORD-004486,C03196,P085,21/03/2026,2,12173.02,en_cours,Agadir,Card,L002,
ORD-004487,C03211,P011,Sep 14 2025,5,14137.04,KO,Meknès,Transfer,L013,
ORD-004488,C03321,P060,Mar 03 2026,2,14019.98,en_cours,Rabat,Card,L005,
ORD-004489,C04085,P002,Mar 25 2026,5,2990.58,livré,Casablanca,Card,L007,2026-03-28
ORD-004490,C04428,P068,2026-02-13,3,1720.17,retourné,Agadir,Card,L015,
ORD-004491,C00539,P028,2025-05-27,1,8152.84,livré,Rabat,Transfer,,2025-05-30
ORD-004492,C02292,P071,Feb 02 2026,2,2615.47,en_cours,Rabat,Card,L005,
ORD-004493,C03263,P038,Dec 17 2025,2,1743.53,livré,Agadir,Transfer,L003,2025-12-20
ORD-004494,C04279,P012,03/03/2026,1,10834.16,en_cours,Agadir,Transfer,L013,
ORD-004495,C04777,P031,Oct 08 2025,4,6633.11,retourné,Oujda,Transfer,L004,
ORD-004496,C03637,P074,2025-06-16,5,10333.28,en_cours,Agadir,Transfer,L019,
ORD-004497,C97347,P079,06/12/2025,4,11402.26,livré,Fès,Cash,L014,2025-12-07
ORD-004498,C00088,P034,Oct 13 2025,3,13868.06,livré,Rabat,Cash,L007,2025-10-18
ORD-004499,C01945,P037,2025-08-27,5,14556.31,livré,Rabat,Card,L015,2025-09-01
ORD-004500,C02634,P063,Jan 22 2026,3,268.48,livré,Oujda,Card,L014,2026-01-24
